lat,lon,type_detailed,type,year,depth,depth_bin,status_code,status,count
15.356517,77.813023,5,Agricultural Borewell,2012,50,50 - 100 m,4,Has never failed,1
15.357205,77.815393,5,Agricultural Borewell,2012,50,50 - 100 m,4,Has never failed,1
15.364521,77.814772,5,Agricultural Borewell,2001,52,50 - 100 m,4,Has never failed,1
15.3627,77.814596,5,Agricultural Borewell,2009,54,50 - 100 m,4,Has never failed,1
15.373438,77.833784,5,Agricultural Borewell,2010,54,50 - 100 m,4,Has never failed,1
15.353766,77.825361,5,Agricultural Borewell,2002,55,50 - 100 m,4,Has never failed,1
15.359703,77.814402,5,Agricultural Borewell,2007,55,50 - 100 m,4,Has never failed,1
15.360622,77.831477,5,Agricultural Borewell,2008,55,50 - 100 m,4,Has never failed,1
15.365555,77.822281,5,Agricultural Borewell,2009,55,50 - 100 m,4,Has never failed,1
15.377444,77.82809,5,Agricultural Borewell,2012,55,50 - 100 m,4,Has never failed,1
15.363767,77.820093,5,Agricultural Borewell,2010,56,50 - 100 m,4,Has never failed,1
15.363887,77.824539,5,Agricultural Borewell,2009,57,50 - 100 m,4,Has never failed,1
15.368139,77.824025,6,Domestic Borewell,1987,60,50 - 100 m,4,Has never failed,1
15.381103,77.829421,5,Agricultural Borewell,1998,60,50 - 100 m,4,Has never failed,1
15.385139,77.840869,8,Domestic Borewell,1998,60,50 - 100 m,4,Has never failed,1
15.359471,77.82562,5,Agricultural Borewell,2000,60,50 - 100 m,4,Has never failed,1
15.383636,77.828096,5,Agricultural Borewell,2001,60,50 - 100 m,4,Has never failed,1
15.357609,77.813967,5,Agricultural Borewell,2001,60,50 - 100 m,4,Has never failed,1
15.360667,77.829775,5,Agricultural Borewell,2002,60,50 - 100 m,4,Has never failed,1
15.361171,77.812152,5,Agricultural Borewell,2002,60,50 - 100 m,4,Has never failed,1
15.387634,77.843308,8,Domestic Borewell,2002,60,50 - 100 m,4,Has never failed,1
15.365103,77.834269,5,Agricultural Borewell,2003,60,50 - 100 m,4,Has never failed,1
15.358542,77.815091,5,Agricultural Borewell,2005,60,50 - 100 m,4,Has never failed,1
15.39028,77.81805,5,Agricultural Borewell,2007,60,50 - 100 m,4,Has never failed,1
15.380098,77.819549,5,Agricultural Borewell,2008,60,50 - 100 m,4,Has never failed,1
15.358661,77.813969,5,Agricultural Borewell,2008,60,50 - 100 m,4,Has never failed,1
15.42014,77.821667,5,Agricultural Borewell,2008,60,50 - 100 m,4,Has never failed,1
15.416289,77.835891,6,Domestic Borewell,2008,60,50 - 100 m,4,Has never failed,1
15.365022,77.833935,5,Agricultural Borewell,2009,60,50 - 100 m,4,Has never failed,1
15.368954,77.812414,5,Agricultural Borewell,2009,60,50 - 100 m,4,Has never failed,1
15.373063,77.832911,5,Agricultural Borewell,2010,60,50 - 100 m,4,Has never failed,1
15.376598,77.831349,5,Agricultural Borewell,2010,60,50 - 100 m,4,Has never failed,1
15.365953,77.821107,5,Agricultural Borewell,2011,60,50 - 100 m,4,Has never failed,1
15.363542,77.818655,5,Agricultural Borewell,2011,60,50 - 100 m,4,Has never failed,1
15.376885,77.838238,7,Domestic Borewell,2011,60,50 - 100 m,4,Has never failed,1
15.415152,77.836433,7,Domestic Borewell,2011,60,50 - 100 m,4,Has never failed,1
15.37267,77.83351,8,Domestic Borewell,2011,60,50 - 100 m,4,Has never failed,1
15.38983,77.814684,5,Agricultural Borewell,2012,60,50 - 100 m,4,Has never failed,1
15.376309,77.829975,5,Agricultural Borewell,2012,60,50 - 100 m,4,Has never failed,1
15.360335,77.815058,5,Agricultural Borewell,2012,60,50 - 100 m,4,Has never failed,1
15.3757,77.833685,8,Domestic Borewell,2012,60,50 - 100 m,4,Has never failed,1
15.355633,77.816071,5,Agricultural Borewell,2009,62,50 - 100 m,4,Has never failed,1
15.369024,77.835698,5,Agricultural Borewell,2000,63,50 - 100 m,4,Has never failed,1
15.380199,77.833796,5,Agricultural Borewell,2005,63,50 - 100 m,4,Has never failed,1
15.380416,77.834301,5,Agricultural Borewell,2006,63,50 - 100 m,4,Has never failed,1
15.380035,77.834708,5,Agricultural Borewell,2007,63,50 - 100 m,4,Has never failed,1
15.374919,77.842485,5,Agricultural Borewell,2011,63,50 - 100 m,4,Has never failed,1
15.376868,77.829034,5,Agricultural Borewell,2011,63,50 - 100 m,4,Has never failed,1
15.380079,77.835029,5,Agricultural Borewell,2011,63,50 - 100 m,4,Has never failed,1
15.416697,77.822683,5,Agricultural Borewell,2001,64,50 - 100 m,4,Has never failed,1
15.414992,77.82293,5,Agricultural Borewell,2009,64,50 - 100 m,4,Has never failed,1
15.360602,77.828136,5,Agricultural Borewell,2010,64,50 - 100 m,4,Has never failed,1
15.415505,77.822867,5,Agricultural Borewell,2010,64,50 - 100 m,4,Has never failed,1
15.37923,77.836143,5,Agricultural Borewell,2005,65,50 - 100 m,4,Has never failed,1
15.416328,77.833353,5,Agricultural Borewell,2008,65,50 - 100 m,4,Has never failed,1
15.371145,77.82905,5,Agricultural Borewell,2009,65,50 - 100 m,4,Has never failed,1
15.356933,77.826643,5,Agricultural Borewell,2009,65,50 - 100 m,4,Has never failed,1
15.367671,77.835719,5,Agricultural Borewell,2009,65,50 - 100 m,4,Has never failed,1
15.370861,77.828906,5,Agricultural Borewell,2010,65,50 - 100 m,4,Has never failed,1
15.357663,77.821828,5,Agricultural Borewell,2010,65,50 - 100 m,4,Has never failed,1
15.375061,77.827731,5,Agricultural Borewell,2011,65,50 - 100 m,4,Has never failed,1
15.356613,77.815349,5,Agricultural Borewell,2012,65,50 - 100 m,4,Has never failed,1
15.373252,77.845863,5,Agricultural Borewell,2005,66,50 - 100 m,4,Has never failed,1
15.373932,77.844918,5,Agricultural Borewell,2005,66,50 - 100 m,4,Has never failed,1
15.374486,77.844085,5,Agricultural Borewell,2009,66,50 - 100 m,4,Has never failed,1
15.360202,77.828657,5,Agricultural Borewell,2006,67,50 - 100 m,4,Has never failed,1
15.378754,77.825186,5,Agricultural Borewell,2007,67,50 - 100 m,4,Has never failed,1
15.373793,77.832854,5,Agricultural Borewell,2011,67,50 - 100 m,4,Has never failed,1
15.364878,77.82162,5,Agricultural Borewell,1985,68,50 - 100 m,4,Has never failed,1
15.359596,77.823154,5,Agricultural Borewell,2012,68,50 - 100 m,4,Has never failed,1
15.358505,77.81491,5,Agricultural Borewell,2007,69,50 - 100 m,4,Has never failed,1
15.360183,77.82404,5,Agricultural Borewell,2010,69,50 - 100 m,4,Has never failed,1
15.358938,77.815239,5,Agricultural Borewell,2012,69,50 - 100 m,4,Has never failed,1
15.36942,77.828823,5,Agricultural Borewell,1996,70,50 - 100 m,4,Has never failed,1
15.38212,77.829343,5,Agricultural Borewell,2002,70,50 - 100 m,4,Has never failed,1
15.371549,77.828732,5,Agricultural Borewell,2003,70,50 - 100 m,4,Has never failed,1
15.359766,77.830808,5,Agricultural Borewell,2003,70,50 - 100 m,4,Has never failed,1
15.378549,77.838824,8,Domestic Borewell,2004,70,50 - 100 m,4,Has never failed,1
15.371851,77.808673,7,Domestic Borewell,2005,70,50 - 100 m,4,Has never failed,1
15.390222,77.81925,5,Agricultural Borewell,2007,70,50 - 100 m,4,Has never failed,1
15.384823,77.836369,5,Agricultural Borewell,2008,70,50 - 100 m,4,Has never failed,1
15.416412,77.836651,7,Domestic Borewell,2008,70,50 - 100 m,4,Has never failed,1
15.37716,77.840491,8,Domestic Borewell,2008,70,50 - 100 m,4,Has never failed,1
15.419654,77.821346,5,Agricultural Borewell,2009,70,50 - 100 m,4,Has never failed,1
15.365892,77.832922,5,Agricultural Borewell,2010,70,50 - 100 m,4,Has never failed,1
15.365075,77.81667,5,Agricultural Borewell,2010,70,50 - 100 m,4,Has never failed,1
15.384982,77.84178,7,Domestic Borewell,2011,70,50 - 100 m,4,Has never failed,1
15.381677,77.839355,8,Domestic Borewell,2011,70,50 - 100 m,4,Has never failed,1
15.359521,77.823627,5,Agricultural Borewell,2012,70,50 - 100 m,4,Has never failed,1
15.358441,77.833798,5,Agricultural Borewell,2008,72,50 - 100 m,4,Has never failed,1
15.416616,77.836896,6,Domestic Borewell,2008,72,50 - 100 m,4,Has never failed,1
15.416944,77.823307,5,Agricultural Borewell,2009,72,50 - 100 m,4,Has never failed,1
15.35858,77.832996,5,Agricultural Borewell,2011,72,50 - 100 m,4,Has never failed,1
15.3668,77.829377,8,Domestic Borewell,2000,75,50 - 100 m,4,Has never failed,1
15.379423,77.829502,5,Agricultural Borewell,2002,75,50 - 100 m,4,Has never failed,1
15.361304,77.827707,5,Agricultural Borewell,2002,75,50 - 100 m,4,Has never failed,1
15.378807,77.819539,5,Agricultural Borewell,2003,75,50 - 100 m,4,Has never failed,1
15.375057,77.832622,5,Agricultural Borewell,2003,75,50 - 100 m,4,Has never failed,1
15.384489,77.830403,5,Agricultural Borewell,2006,75,50 - 100 m,4,Has never failed,1
15.380754,77.826534,5,Agricultural Borewell,2007,75,50 - 100 m,4,Has never failed,1
15.381506,77.819766,5,Agricultural Borewell,2008,75,50 - 100 m,4,Has never failed,1
15.37053,77.838214,5,Agricultural Borewell,2009,75,50 - 100 m,4,Has never failed,1
15.375869,77.836789,7,Domestic Borewell,2009,76,50 - 100 m,4,Has never failed,1
15.382458,77.838334,8,Domestic Borewell,1990,80,50 - 100 m,4,Has never failed,1
15.358567,77.814686,5,Agricultural Borewell,2000,80,50 - 100 m,4,Has never failed,1
15.383084,77.841141,8,Domestic Borewell,2000,80,50 - 100 m,4,Has never failed,1
15.377324,77.840828,8,Domestic Borewell,2002,80,50 - 100 m,4,Has never failed,1
15.363546,77.834368,5,Agricultural Borewell,2007,80,50 - 100 m,4,Has never failed,1
15.373914,77.842734,5,Agricultural Borewell,2008,80,50 - 100 m,4,Has never failed,1
15.383566,77.834093,5,Agricultural Borewell,2008,80,50 - 100 m,4,Has never failed,1
15.358813,77.831817,5,Agricultural Borewell,2009,80,50 - 100 m,4,Has never failed,1
15.363452,77.834904,5,Agricultural Borewell,2009,80,50 - 100 m,4,Has never failed,1
15.367627,77.835251,5,Agricultural Borewell,2009,80,50 - 100 m,4,Has never failed,1
15.384755,77.84087,8,Domestic Borewell,2010,80,50 - 100 m,4,Has never failed,1
15.372209,77.844361,5,Agricultural Borewell,2011,80,50 - 100 m,4,Has never failed,1
15.371682,77.844613,5,Agricultural Borewell,2011,80,50 - 100 m,4,Has never failed,1
15.380568,77.841815,5,Agricultural Borewell,2011,80,50 - 100 m,4,Has never failed,1
15.360552,77.830269,5,Agricultural Borewell,2011,80,50 - 100 m,4,Has never failed,1
15.359037,77.820082,5,Agricultural Borewell,2012,80,50 - 100 m,4,Has never failed,1
15.36708,77.837173,5,Agricultural Borewell,2005,82,50 - 100 m,4,Has never failed,1
15.365414,77.83838,5,Agricultural Borewell,2002,83,50 - 100 m,4,Has never failed,1
15.370005,77.835928,5,Agricultural Borewell,2010,83,50 - 100 m,4,Has never failed,1
15.363462,77.835126,5,Agricultural Borewell,2010,84,50 - 100 m,4,Has never failed,1
15.388153,77.834561,5,Agricultural Borewell,2008,85,50 - 100 m,4,Has never failed,1
15.389148,77.812704,5,Agricultural Borewell,2012,86,50 - 100 m,4,Has never failed,1
15.382305,77.833531,5,Agricultural Borewell,2007,87,50 - 100 m,4,Has never failed,1
15.385939,77.821136,6,Domestic Borewell,1985,90,50 - 100 m,4,Has never failed,1
15.389231,77.82624,7,Domestic Borewell,1985,90,50 - 100 m,4,Has never failed,1
15.358745,77.821258,5,Agricultural Borewell,1995,90,50 - 100 m,4,Has never failed,1
15.414782,77.834994,6,Domestic Borewell,1996,90,50 - 100 m,4,Has never failed,1
15.414305,77.837898,6,Domestic Borewell,2004,90,50 - 100 m,4,Has never failed,1
15.383938,77.819288,6,Domestic Borewell,2006,90,50 - 100 m,4,Has never failed,1
15.367475,77.827096,6,Domestic Borewell,2008,90,50 - 100 m,4,Has never failed,1
15.39774,77.812074,5,Agricultural Borewell,2010,90,50 - 100 m,4,Has never failed,1
15.416833,77.836714,6,Domestic Borewell,2010,90,50 - 100 m,4,Has never failed,1
15.415529,77.836828,7,Domestic Borewell,2011,90,50 - 100 m,4,Has never failed,1
15.388637,77.812459,5,Agricultural Borewell,2012,90,50 - 100 m,4,Has never failed,1
15.418047,77.832911,5,Agricultural Borewell,1990,93,50 - 100 m,4,Has never failed,1
15.417933,77.830252,5,Agricultural Borewell,2012,93,50 - 100 m,4,Has never failed,1
15.417202,77.830806,5,Agricultural Borewell,2012,93,50 - 100 m,4,Has never failed,1
15.360785,77.828087,5,Agricultural Borewell,2011,94,50 - 100 m,4,Has never failed,1
15.367886,77.827774,6,Domestic Borewell,2004,95,50 - 100 m,4,Has never failed,1
15.389165,77.84249,5,Agricultural Borewell,2002,100,100 m +,1,Defunct,1
15.380186,77.839781,8,Domestic Borewell,2005,100,100 m +,1,Defunct,1
15.380046,77.839768,8,Domestic Borewell,2005,100,100 m +,1,Defunct,1
15.372359,77.84559,5,Agricultural Borewell,2006,100,100 m +,1,Defunct,1
15.376538,77.837434,6,Domestic Borewell,1980,120,100 m +,1,Defunct,1
15.358672,77.833058,6,Domestic Borewell,1992,120,100 m +,1,Defunct,1
15.373954,77.835442,7,Domestic Borewell,1995,120,100 m +,1,Defunct,1
15.37026,77.825483,6,Domestic Borewell,1996,120,100 m +,1,Defunct,1
15.369034,77.826135,6,Domestic Borewell,1997,120,100 m +,1,Defunct,1
15.380329,77.839638,8,Domestic Borewell,2006,120,100 m +,1,Defunct,1
15.416242,77.836131,6,Domestic Borewell,2008,120,100 m +,1,Defunct,1
15.379853,77.819572,5,Agricultural Borewell,2010,120,100 m +,1,Defunct,1
15.414791,77.834946,6,Domestic Borewell,2008,135,100 m +,1,Defunct,1
15.36596,77.827985,6,Domestic Borewell,1997,150,100 m +,1,Defunct,1
15.378376,77.839353,8,Domestic Borewell,2002,100,100 m +,2,Fails every summer,1
15.381715,77.836587,5,Agricultural Borewell,2010,100,100 m +,2,Fails every summer,1
15.371171,77.834757,5,Agricultural Borewell,1991,120,100 m +,2,Fails every summer,1
15.373653,77.838901,7,Domestic Borewell,1992,120,100 m +,2,Fails every summer,1
15.368072,77.823709,6,Domestic Borewell,2002,120,100 m +,2,Fails every summer,1
15.365788,77.82817,6,Domestic Borewell,2002,120,100 m +,2,Fails every summer,1
15.374094,77.834863,6,Domestic Borewell,2007,120,100 m +,2,Fails every summer,1
15.372397,77.834626,6,Domestic Borewell,2007,120,100 m +,2,Fails every summer,1
15.369344,77.82651,7,Domestic Borewell,2008,120,100 m +,2,Fails every summer,1
15.384647,77.812808,5,Agricultural Borewell,2010,120,100 m +,2,Fails every summer,1
15.3813,77.840495,8,Domestic Borewell,2009,100,100 m +,3,Fails during droughts,1
15.375889,77.837476,6,Domestic Borewell,1970,120,100 m +,3,Fails during droughts,1
15.384514,77.840587,8,Domestic Borewell,1995,100,100 m +,4,Has never failed,1
15.359787,77.83087,5,Agricultural Borewell,2000,100,100 m +,4,Has never failed,1
15.352089,77.819137,7,Domestic Borewell,2000,100,100 m +,4,Has never failed,1
15.385663,77.842166,8,Domestic Borewell,2000,100,100 m +,4,Has never failed,1
15.381283,77.841517,5,Agricultural Borewell,2003,100,100 m +,4,Has never failed,1
15.379629,77.827882,6,Domestic Borewell,2008,100,100 m +,4,Has never failed,1
15.379473,77.838408,8,Domestic Borewell,2008,100,100 m +,4,Has never failed,1
15.389516,77.818309,5,Agricultural Borewell,2009,100,100 m +,4,Has never failed,1
15.355667,77.825046,5,Agricultural Borewell,2009,100,100 m +,4,Has never failed,1
15.370891,77.830384,5,Agricultural Borewell,2010,100,100 m +,4,Has never failed,1
15.384462,77.841578,7,Domestic Borewell,2010,100,100 m +,4,Has never failed,1
15.375939,77.836853,7,Domestic Borewell,2010,100,100 m +,4,Has never failed,1
15.356458,77.824016,5,Agricultural Borewell,2011,100,100 m +,4,Has never failed,1
15.377271,77.840974,8,Domestic Borewell,2011,100,100 m +,4,Has never failed,1
15.351098,77.820923,5,Agricultural Borewell,2011,105,100 m +,4,Has never failed,1
15.381356,77.825361,5,Agricultural Borewell,2011,110,100 m +,4,Has never failed,1
15.381378,77.825306,5,Agricultural Borewell,2011,110,100 m +,4,Has never failed,1
15.371827,77.843877,5,Agricultural Borewell,2011,110,100 m +,4,Has never failed,1
15.385457,77.820523,6,Domestic Borewell,1985,120,100 m +,4,Has never failed,1
15.376019,77.838259,7,Domestic Borewell,1990,120,100 m +,4,Has never failed,1
15.386047,77.819808,6,Domestic Borewell,1992,120,100 m +,4,Has never failed,1
15.366408,77.827738,6,Domestic Borewell,1996,120,100 m +,4,Has never failed,1
15.375062,77.838893,7,Domestic Borewell,1996,120,100 m +,4,Has never failed,1
15.383921,77.820388,7,Domestic Borewell,1997,120,100 m +,4,Has never failed,1
15.375468,77.835929,7,Domestic Borewell,1998,120,100 m +,4,Has never failed,1
15.370243,77.825493,5,Agricultural Borewell,2000,120,100 m +,4,Has never failed,1
15.369194,77.826259,6,Domestic Borewell,2006,120,100 m +,4,Has never failed,1
15.365265,77.828922,6,Domestic Borewell,2006,120,100 m +,4,Has never failed,1
15.3733,77.835393,7,Domestic Borewell,2006,120,100 m +,4,Has never failed,1
15.37986,77.81969,5,Agricultural Borewell,2007,120,100 m +,4,Has never failed,1
15.385232,77.813442,5,Agricultural Borewell,2009,120,100 m +,4,Has never failed,1
15.383695,77.821979,6,Domestic Borewell,2011,120,100 m +,4,Has never failed,1
15.379923,77.827061,7,Domestic Borewell,2011,120,100 m +,4,Has never failed,1
15.351648,77.820159,7,Domestic Borewell,2011,120,100 m +,4,Has never failed,1
15.381437,77.840605,8,Domestic Borewell,2011,120,100 m +,4,Has never failed,1
15.352309,77.819117,7,Domestic Borewell,2010,125,100 m +,4,Has never failed,1
15.385199,77.840039,5,Agricultural Borewell,2012,125,100 m +,4,Has never failed,1
15.381753,77.840855,6,Domestic Borewell,2012,130,100 m +,4,Has never failed,1
15.37458,77.836437,7,Domestic Borewell,2000,140,100 m +,4,Has never failed,1
15.384802,77.83929,8,Domestic Borewell,2012,140,100 m +,4,Has never failed,1
15.35612,77.822703,8,Domestic Borewell,2001,150,100 m +,4,Has never failed,1
15.355613,77.823128,8,Domestic Borewell,2001,150,100 m +,4,Has never failed,1
15.379075,77.838981,8,Domestic Borewell,2009,200,100 m +,4,Has never failed,1
